# x	y	u	v	flags	mask
1.1000e+05	5.3803e+04	4.1996e+02	-2.8703e+02	0.0000e+00	0.0000e+00
1.1099e+05	5.3803e+04	4.3355e+02	-5.6103e+01	0.0000e+00	0.0000e+00
1.1197e+05	5.3803e+04	1.2149e+02	1.1313e+01	0.0000e+00	0.0000e+00
1.1296e+05	5.3803e+04	-4.6197e+01	-1.3244e+02	0.0000e+00	0.0000e+00
1.1394e+05	5.3803e+04	-1.0425e+02	-2.4612e+02	0.0000e+00	0.0000e+00
1.1493e+05	5.3803e+04	-1.0747e+02	-2.3188e+01	0.0000e+00	0.0000e+00
1.1592e+05	5.3803e+04	4.8616e-01	-5.4010e+01	0.0000e+00	0.0000e+00
1.1690e+05	5.3803e+04	2.8736e+01	-4.3176e+01	0.0000e+00	0.0000e+00
1.1789e+05	5.3803e+04	-4.0461e+01	-1.9318e+01	0.0000e+00	0.0000e+00
1.1887e+05	5.3803e+04	7.3329e+01	2.0574e+01	0.0000e+00	0.0000e+00
1.1986e+05	5.3803e+04	-1.9703e+01	6.2211e+01	0.0000e+00	0.0000e+00
1.2085e+05	5.3803e+04	-7.6356e+01	8.5692e+01	0.0000e+00	0.0000e+00
1.2183e+05	5.3803e+04	5.2167e+01	5.8822e+01	0.0000e+00	0.0000e+00
1.2282e+05	5.3803e+04	-1.1484e+01	1.1518e+01	0.0000e+00	0.0000e+00
1.2380e+05	5.3803e+04	5.2412e+01	3.6636e+01	0.0000e+00	0.0000e+00
1.2479e+05	5.3803e+04	8.8041e+01	-5.8657e+01	0.0000e+00	0.0000e+00
1.2577e+05	5.3803e+04	-9.1578e+01	-8.4175e+01	0.0000e+00	0.0000e+00
1.2676e+05	5.3803e+04	-6.5436e+01	-7.6740e+01	0.0000e+00	0.0000e+00
1.2775e+05	5.3803e+04	8.3902e+01	-4.6763e+01	0.0000e+00	0.0000e+00
1.2873e+05	5.3803e+04	-1.4851e+00	-3.6667e+01	0.0000e+00	0.0000e+00
1.2972e+05	5.3803e+04	-1.6275e+01	-2.7741e+01	0.0000e+00	0.0000e+00
1.3070e+05	5.3803e+04	-4.3489e+01	2.4157e+01	0.0000e+00	0.0000e+00
1.3169e+05	5.3803e+04	-2.4258e+02	-3.8210e+01	0.0000e+00	0.0000e+00
1.3268e+05	5.3803e+04	-1.7569e+02	-1.0595e+02	0.0000e+00	0.0000e+00
1.3366e+05	5.3803e+04	-5.3270e+00	-5.5023e+01	0.0000e+00	0.0000e+00
1.5493e+03	5.2817e+04	2.8205e+01	1.3949e+02	0.0000e+00	0.0000e+00
2.5352e+03	5.2817e+04	-3.4580e+01	9.1623e+01	0.0000e+00	0.0000e+00
3.5211e+03	5.2817e+04	-1.0563e+00	3.6499e+01	0.0000e+00	0.0000e+00
4.5070e+03	5.2817e+04	1.3192e+01	1.6403e+02	0.0000e+00	0.0000e+00
5.4930e+03	5.2817e+04	4.7383e+01	8.3503e+01	0.0000e+00	0.0000e+00
6.4789e+03	5.2817e+04	1.4484e+02	-1.7284e+02	0.0000e+00	0.0000e+00
7.4648e+03	5.2817e+04	4.1668e+01	-4.1750e+01	0.0000e+00	0.0000e+00
8.4507e+03	5.2817e+04	-8.6876e-01	5.7509e+01	0.0000e+00	0.0000e+00
9.4366e+03	5.2817e+04	-6.8206e+01	1.0394e+02	0.0000e+00	0.0000e+00
1.0423e+04	5.2817e+04	-5.1631e+00	1.4585e+01	0.0000e+00	0.0000e+00
1.1408e+04	5.2817e+04	-1.6372e+02	1.3969e+01	0.0000e+00	0.0000e+00
1.2394e+04	5.2817e+04	-2.4691e+02	6.9551e+00	0.0000e+00	0.0000e+00
1.3380e+04	5.2817e+04	-6.9338e+01	1.1568e+02	0.0000e+00	0.0000e+00
1.4366e+04	5.2817e+04	3.4445e+01	7.7007e+01	0.0000e+00	0.0000e+00
1.5352e+04	5.2817e+04	-2.8048e+01	4.0478e+01	0.0000e+00	0.0000e+00
1.6338e+04	5.2817e+04	2.9730e+02	1.3600e+02	0.0000e+00	0.0000e+00
1.7324e+04	5.2817e+04	-3.9074e+00	1.2275e+02	0.0000e+00	0.0000e+00
1.8310e+04	5.2817e+04	-1.7301e+01	1.3969e+02	0.0000e+00	0.0000e+00
1.9296e+04	5.2817e+04	4.7431e+01	3.1877e+01	0.0000e+00	0.0000e+00
2.0282e+04	5.2817e+04	2.4624e+02	-1.8434e+02	0.0000e+00	0.0000e+00
2.1268e+04	5.2817e+04	1.5392e+02	-1.7123e+02	0.0000e+00	0.0000e+00
2.2254e+04	5.2817e+04	2.8207e+01	-1.9203e+01	0.0000e+00	0.0000e+00
2.3239e+04	5.2817e+04	1.7697e+02	1.2032e+02	0.0000e+00	0.0000e+00
2.4225e+04	5.2817e+04	-1.1296e-01	1.3907e+02	0.0000e+00	0.0000e+00
2.5211e+04	5.2817e+04	8.4597e+01	1.6831e+02	0.0000e+00	0.0000e+00
2.6197e+04	5.2817e+04	4.7075e+02	-5.4604e+01	0.0000e+00	0.0000e+00
2.7183e+04	5.2817e+04	2.2165e+02	-4.2729e+01	1.0000e+00	0.0000e+00
2.8169e+04	5.2817e+04	2.4227e+02	-7.1676e+01	1.0000e+00	0.0000e+00
2.9155e+04	5.2817e+04	2.4935e+02	-9.3122e+01	1.0000e+00	0.0000e+00
3.0141e+04	5.2817e+04	1.7867e+02	-1.3645e+02	1.0000e+00	0.0000e+00
3.1127e+04	5.2817e+04	1.1917e+02	-1.5950e+02	1.0000e+00	0.0000e+00
3.2113e+04	5.2817e+04	4.6112e+01	-1.7046e+02	1.0000e+00	0.0000e+00
3.3099e+04	5.2817e+04	-4.3528e+01	-1.6793e+02	1.0000e+00	0.0000e+00
3.4085e+04	5.2817e+04	-1.2910e+02	-1.5993e+02	1.0000e+00	0.0000e+00
3.5070e+04	5.2817e+04	-2.1022e+02	-1.4540e+02	1.0000e+00	0.0000e+00
3.6056e+04	5.2817e+04	-2.7671e+02	-1.3473e+02	1.0000e+00	0.0000e+00
3.7042e+04	5.2817e+04	-3.2020e+02	-1.0501e+02	1.0000e+00	0.0000e+00
3.8028e+04	5.2817e+04	-3.4815e+02	-7.9241e+01	1.0000e+00	0.0000e+00
3.9014e+04	5.2817e+04	-3.6653e+02	-6.3585e+01	1.0000e+00	0.0000e+00
4.0000e+04	5.2817e+04	-6.6666e+02	-2.0396e+02	0.0000e+00	0.0000e+00
4.0986e+04	5.2817e+04	-3.3056e+02	-1.1232e+02	0.0000e+00	0.0000e+00
4.1972e+04	5.2817e+04	-3.0702e+02	-2.2968e+01	1.0000e+00	0.0000e+00
4.2958e+04	5.2817e+04	-2.3428e+02	-1.1082e+01	0.0000e+00	0.0000e+00
4.3944e+04	5.2817e+04	-6.1576e+01	6.6604e+01	0.0000e+00	0.0000e+00
4.4930e+04	5.2817e+04	-1.7552e+02	1.4773e+02	0.0000e+00	0.0000e+00
4.5915e+04	5.2817e+04	-6.2223e+01	1.3003e+02	0.0000e+00	0.0000e+00
4.6901e+04	5.2817e+04	1.1490e+01	9.6215e+01	0.0000e+00	0.0000e+00
4.7887e+04	5.2817e+04	-2.3173e+00	8.9211e+01	0.0000e+00	0.0000e+00
4.8873e+04	5.2817e+04	5.3980e+01	3.0680e+01	0.0000e+00	0.0000e+00
4.9859e+04	5.2817e+04	-4.4514e+01	2.2115e+01	0.0000e+00	0.0000e+00
5.0845e+04	5.2817e+04	-8.1109e+01	2.7469e+01	0.0000e+00	0.0000e+00
5.1831e+04	5.2817e+04	-8.5055e+01	1.0810e+02	0.0000e+00	0.0000e+00
5.2817e+04	5.2817e+04	-5.4181e+01	4.5593e+01	0.0000e+00	0.0000e+00
5.3803e+04	5.2817e+04	4.8663e+01	8.7409e+00	0.0000e+00	0.0000e+00
5.4789e+04	5.2817e+04	-3.5523e+01	7.3963e+01	0.0000e+00	0.0000e+00
5.5775e+04	5.2817e+04	-1.5501e+02	1.5104e+02	0.0000e+00	0.0000e+00
5.6761e+04	5.2817e+04	4.9775e+02	1.5099e+02	0.0000e+00	0.0000e+00
5.7746e+04	5.2817e+04	2.7783e-01	1.4460e+02	0.0000e+00	0.0000e+00
5.8732e+04	5.2817e+04	4.5124e+02	-3.9657e+01	0.0000e+00	0.0000e+00
5.9718e+04	5.2817e+04	5.0811e+01	-4.3294e+02	0.0000e+00	0.0000e+00
6.0704e+04	5.2817e+04	-1.0867e+02	-4.8750e+02	0.0000e+00	0.0000e+00
6.1690e+04	5.2817e+04	-4.3233e+02	-1.1560e+02	0.0000e+00	0.0000e+00
6.2676e+04	5.2817e+04	3.6455e+02	-3.4110e+01	0.0000e+00	0.0000e+00
6.3662e+04	5.2817e+04	8.4753e-02	-1.5955e+01	0.0000e+00	0.0000e+00
6.4648e+04	5.2817e+04	-8.6429e+02	7.1850e+01	0.0000e+00	0.0000e+00
6.5634e+04	5.2817e+04	-4.9690e+02	-1.4181e+02	0.0000e+00	0.0000e+00
6.6620e+04	5.2817e+04	-1.3744e+01	-3.3805e+02	0.0000e+00	0.0000e+00
6.7606e+04	5.2817e+04	1.4626e+02	-2.4236e+02	0.0000e+00	0.0000e+00
6.8592e+04	5.2817e+04	0.0000e+00	-3.1446e+02	0.0000e+00	0.0000e+00
6.9577e+04	5.2817e+04	3.5993e+02	-3.7511e+01	0.0000e+00	0.0000e+00
7.0563e+04	5.2817e+04	2.5790e+02	3.6113e+01	0.0000e+00	0.0000e+00
7.1549e+04	5.2817e+04	-4.1527e+01	-2.3377e+02	0.0000e+00	0.0000e+00
7.2535e+04	5.2817e+04	-9.4523e+01	1.3758e+01	0.0000e+00	0.0000e+00
7.3521e+04	5.2817e+04	-2.7535e+02	1.9723e+02	0.0000e+00	0.0000e+00
7.4507e+04	5.2817e+04	2.8070e+02	2.0096e+02	0.0000e+00	0.0000e+00
7.5493e+04	5.2817e+04	-1.2476e+02	2.5419e+02	0.0000e+00	0.0000e+00
7.6479e+04	5.2817e+04	-1.5601e+02	4.2301e+02	0.0000e+00	0.0000e+00
7.7465e+04	5.2817e+04	-1.9870e+02	2.9987e+02	0.0000e+00	0.0000e+00
7.8451e+04	5.2817e+04	-4.1466e+02	4.1313e+02	0.0000e+00	0.0000e+00
7.9437e+04	5.2817e+04	4.5378e+01	1.6867e+00	0.0000e+00	0.0000e+00
8.0423e+04	5.2817e+04	-1.0694e+01	-3.4245e+00	0.0000e+00	0.0000e+00
8.1408e+04	5.2817e+04	1.4241e+01	-4.4379e+00	0.0000e+00	0.0000e+00
8.2394e+04	5.2817e+04	-6.1462e+02	-1.5531e+00	0.0000e+00	0.0000e+00
8.3380e+04	5.2817e+04	1.4860e+02	-4.5048e+01	0.0000e+00	0.0000e+00
8.4366e+04	5.2817e+04	1.5887e+01	-5.1835e+01	0.0000e+00	0.0000e+00
8.5352e+04	5.2817e+04	9.2662e+00	4.2216e+00	0.0000e+00	0.0000e+00
8.6338e+04	5.2817e+04	-9.1573e+01	2.3606e+00	0.0000e+00	0.0000e+00
8.7324e+04	5.2817e+04	-5.3944e+00	-5.8751e+00	0.0000e+00	0.0000e+00
8.8310e+04	5.2817e+04	1.4714e+02	3.6009e+02	0.0000e+00	0.0000e+00
8.9296e+04	5.2817e+04	-4.2394e+02	5.9046e+02	0.0000e+00	0.0000e+00
9.0282e+04	5.2817e+04	-6.4653e+01	5.4793e+02	0.0000e+00	0.0000e+00
9.1268e+04	5.2817e+04	9.2213e+01	-4.0180e+01	0.0000e+00	0.0000e+00
9.2254e+04	5.2817e+04	2.1221e+02	-2.5236e+02	0.0000e+00	0.0000e+00
9.3239e+04	5.2817e+04	2.1622e+02	-2.5567e+02	0.0000e+00	0.0000e+00
9.4225e+04	5.2817e+04	1.2107e+01	2.9651e+01	0.0000e+00	0.0000e+00
9.5211e+04	5.2817e+04	3.0770e+02	-1.3735e+02	0.0000e+00	0.0000e+00
9.6197e+04	5.2817e+04	-7.6423e+01	-1.1704e+02	1.0000e+00	0.0000e+00
9.7183e+04	5.2817e+04	3.9201e+02	-7.5556e+02	0.0000e+00	0.0000e+00
9.8169e+04	5.2817e+04	-4.5143e+02	-5.3079e+02	0.0000e+00	0.0000e+00
9.9155e+04	5.2817e+04	-5.4080e+02	-6.1798e+02	0.0000e+00	0.0000e+00
1.0014e+05	5.2817e+04	-6.9353e+02	-7.2915e+02	0.0000e+00	0.0000e+00
1.0113e+05	5.2817e+04	5.3825e+02	-1.3394e+02	0.0000e+00	0.0000e+00
1.0211e+05	5.2817e+04	3.1238e+02	2.4355e+02	0.0000e+00	0.0000e+00
1.0310e+05	5.2817e+04	-2.1073e+02	3.2301e+02	0.0000e+00	0.0000e+00
1.0408e+05	5.2817e+04	-1.7004e+02	2.6259e+02	0.0000e+00	0.0000e+00
1.0507e+05	5.2817e+04	-2.4856e+02	1.8302e+01	0.0000e+00	0.0000e+00
1.0606e+05	5.2817e+04	-2.3822e+02	-2.0586e+02	0.0000e+00	0.0000e+00
1.0704e+05	5.2817e+04	-3.0338e+01	-2.6331e+02	0.0000e+00	0.0000e+00
1.0803e+05	5.2817e+04	-7.5547e+02	8.1467e+01	0.0000e+00	0.0000e+00
1.0901e+05	5.2817e+04	6.6374e+02	-1.5296e+02	0.0000e+00	0.0000e+00
1.1000e+05	5.2817e+04	2.8716e+02	-4.8558e+01	0.0000e+00	0.0000e+00
1.1099e+05	5.2817e+04	3.4863e+02	-4.0316e+01	0.0000e+00	0.0000e+00
1.1197e+05	5.2817e+04	1.9868e+02	-1.1809e+02	0.0000e+00	0.0000e+00
1.1296e+05	5.2817e+04	3.6395e+01	-2.1233e+02	0.0000e+00	0.0000e+00
1.1394e+05	5.2817e+04	-2.4655e+02	-3.0424e+02	0.0000e+00	0.0000e+00
1.1493e+05	5.2817e+04	-2.8186e+02	-1.5483e+02	0.0000e+00	0.0000e+00
1.1592e+05	5.2817e+04	-6.9443e+01	4.1526e+01	0.0000e+00	0.0000e+00
1.1690e+05	5.2817e+04	-3.9147e+01	1.0689e+02	0.0000e+00	0.0000e+00
1.1789e+05	5.2817e+04	-6.2167e+01	-3.2354e+01	0.0000e+00	0.0000e+00
1.1887e+05	5.2817e+04	-6.5022e+00	1.6927e+01	0.0000e+00	0.0000e+00
1.1986e+05	5.2817e+04	-1.8122e+02	8.7858e+01	0.0000e+00	0.0000e+00
1.2085e+05	5.2817e+04	-8.2109e+01	2.4797e+01	0.0000e+00	0.0000e+00
1.2183e+05	5.2817e+04	1.0653e+02	2.9720e+01	0.0000e+00	0.0000e+00
1.2282e+05	5.2817e+04	1.3574e+01	2.2791e+01	0.0000e+00	0.0000e+00
1.2380e+05	5.2817e+04	2.7680e+02	2.6635e+01	0.0000e+00	0.0000e+00
1.2479e+05	5.2817e+04	1.0294e+02	-2.4824e+01	0.0000e+00	0.0000e+00
1.2577e+05	5.2817e+04	-1.2402e+01	-7.9734e+00	0.0000e+00	0.0000e+00
1.2676e+05	5.2817e+04	-1.0579e+02	9.8125e+00	0.0000e+00	0.0000e+00
1.2775e+05	5.2817e+04	3.8004e+01	-4.9004e+01	0.0000e+00	0.0000e+00
1.2873e+05	5.2817e+04	2.1208e+01	-4.6604e+01	0.0000e+00	0.0000e+00
1.2972e+05	5.2817e+04	-8.1693e+01	-1.0948e+02	0.0000e+00	0.0000e+00
1.3070e+05	5.2817e+04	-2.4601e+01	-1.3492e+02	0.0000e+00	0.0000e+00
1.3169e+05	5.2817e+04	-2.9510e+02	-8.4571e+01	0.0000e+00	0.0000e+00
1.3268e+05	5.2817e+04	-2.8530e+01	-4.9235e+01	0.0000e+00	0.0000e+00
1.3366e+05	5.2817e+04	-5.5978e+01	-9.8853e+01	0.0000e+00	0.0000e+00
1.5493e+03	5.1831e+04	2.6310e+01	1.1795e+02	0.0000e+00	0.0000e+00
2.5352e+03	5.1831e+04	-6.3541e+01	1.1174e+02	0.0000e+00	0.0000e+00
3.5211e+03	5.1831e+04	-6.4041e+01	1.4887e+02	0.0000e+00	0.0000e+00
4.5070e+03	5.1831e+04	3.1198e+00	1.1960e+02	0.0000e+00	0.0000e+00
5.4930e+03	5.1831e+04	7.2458e+00	1.0858e+02	0.0000e+00	0.0000e+00
6.4789e+03	5.1831e+04	1.4171e+02	4.1511e+01	0.0000e+00	0.0000e+00
7.4648e+03	5.1831e+04	9.1790e+01	-4.3430e+00	0.0000e+00	0.0000e+00
8.4507e+03	5.1831e+04	5.1899e+01	-3.6694e+00	0.0000e+00	0.0000e+00
9.4366e+03	5.1831e+04	8.3802e-01	-4.5173e+01	0.0000e+00	0.0000e+00
1.0423e+04	5.1831e+04	-1.3052e+00	-7.2457e+01	0.0000e+00	0.0000e+00
1.1408e+04	5.1831e+04	-5.6654e+01	1.3210e+02	0.0000e+00	0.0000e+00
1.2394e+04	5.1831e+04	-7.7059e+01	1.6247e+01	0.0000e+00	0.0000e+00
1.3380e+04	5.1831e+04	-1.2322e+02	3.5255e+01	0.0000e+00	0.0000e+00
1.4366e+04	5.1831e+04	-1.8495e+02	8.5302e+01	0.0000e+00	0.0000e+00
1.5352e+04	5.1831e+04	-5.0836e+01	2.3064e+01	0.0000e+00	0.0000e+00
1.6338e+04	5.1831e+04	2.6212e+02	1.2899e+02	0.0000e+00	0.0000e+00
1.7324e+04	5.1831e+04	-1.7040e+01	3.7312e+02	0.0000e+00	0.0000e+00
1.8310e+04	5.1831e+04	-1.8890e+01	5.2135e+02	0.0000e+00	0.0000e+00
1.9296e+04	5.1831e+04	-3.0224e+02	2.9657e+02	1.0000e+00	0.0000e+00
2.0282e+04	5.1831e+04	4.8843e+02	1.0360e+02	0.0000e+00	0.0000e+00
2.1268e+04	5.1831e+04	-2.5907e-03	5.4142e+01	0.0000e+00	0.0000e+00
2.2254e+04	5.1831e+04	-8.4012e+01	1.1577e+02	0.0000e+00	0.0000e+00
2.3239e+04	5.1831e+04	1.6191e+02	2.9831e+02	0.0000e+00	0.0000e+00
2.4225e+04	5.1831e+04	3.1041e+01	3.0760e+02	0.0000e+00	0.0000e+00
2.5211e+04	5.1831e+04	1.0742e+02	2.0969e+02	0.0000e+00	0.0000e+00
2.6197e+04	5.1831e+04	7.0354e+02	4.0185e+02	0.0000e+00	0.0000e+00
2.7183e+04	5.1831e+04	2.3754e+02	-9.9427e+00	1.0000e+00	0.0000e+00
2.8169e+04	5.1831e+04	2.5650e+02	-2.4828e+01	1.0000e+00	0.0000e+00
2.9155e+04	5.1831e+04	2.6070e+02	-2.8673e+01	1.0000e+00	0.0000e+00
3.0141e+04	5.1831e+04	1.9226e+02	-4.0378e+01	1.0000e+00	0.0000e+00
3.1127e+04	5.1831e+04	1.2963e+02	-5.2690e+01	1.0000e+00	0.0000e+00
3.2113e+04	5.1831e+04	4.9128e+01	-5.4047e+01	1.0000e+00	0.0000e+00
3.3099e+04	5.1831e+04	-4.8181e+01	-4.7061e+01	1.0000e+00	0.0000e+00
3.4085e+04	5.1831e+04	-1.4533e+02	-3.4257e+01	1.0000e+00	0.0000e+00
3.5070e+04	5.1831e+04	-2.2833e+02	-2.1456e+01	1.0000e+00	0.0000e+00
3.6056e+04	5.1831e+04	-2.9976e+02	-1.8943e+01	1.0000e+00	0.0000e+00
3.7042e+04	5.1831e+04	-3.4270e+02	-9.8423e+00	1.0000e+00	0.0000e+00
3.8028e+04	5.1831e+04	-3.6734e+02	-2.7128e+00	1.0000e+00	0.0000e+00
3.9014e+04	5.1831e+04	-3.7623e+02	-1.1224e+00	1.0000e+00	0.0000e+00
4.0000e+04	5.1831e+04	-3.7637e+02	-4.1911e+00	1.0000e+00	0.0000e+00
4.0986e+04	5.1831e+04	-3.3951e+02	3.6865e+01	0.0000e+00	0.0000e+00
4.1972e+04	5.1831e+04	-4.4371e+02	-3.9801e+01	0.0000e+00	0.0000e+00
4.2958e+04	5.1831e+04	-2.2882e+02	-1.9570e+01	0.0000e+00	0.0000e+00
4.3944e+04	5.1831e+04	-1.4053e+02	-1.3455e+02	0.0000e+00	0.0000e+00
4.4930e+04	5.1831e+04	-8.0952e+01	-9.2419e+01	0.0000e+00	0.0000e+00
4.5915e+04	5.1831e+04	-2.3642e+02	-3.2758e+02	0.0000e+00	0.0000e+00
4.6901e+04	5.1831e+04	1.8093e+00	-3.5079e+02	0.0000e+00	0.0000e+00
4.7887e+04	5.1831e+04	-1.4092e+02	-9.6193e+00	0.0000e+00	0.0000e+00
4.8873e+04	5.1831e+04	6.9065e+01	1.4840e+01	0.0000e+00	0.0000e+00
4.9859e+04	5.1831e+04	-5.3572e+01	1.3015e+02	0.0000e+00	0.0000e+00
5.0845e+04	5.1831e+04	-7.5847e+01	2.9683e+02	0.0000e+00	0.0000e+00
5.1831e+04	5.1831e+04	-9.1929e+01	1.4220e+02	0.0000e+00	0.0000e+00
5.2817e+04	5.1831e+04	-8.2799e+01	1.1820e+01	0.0000e+00	0.0000e+00
5.3803e+04	5.1831e+04	1.7482e+02	9.2306e-01	0.0000e+00	0.0000e+00
5.4789e+04	5.1831e+04	-1.8953e+02	-4.3293e-01	0.0000e+00	0.0000e+00
5.5775e+04	5.1831e+04	-7.5935e+01	-2.1020e+00	0.0000e+00	0.0000e+00
5.6761e+04	5.1831e+04	3.4398e+02	-1.0378e+02	0.0000e+00	0.0000e+00
5.7746e+04	5.1831e+04	-5.9664e+01	-5.4885e+01	0.0000e+00	0.0000e+00
5.8732e+04	5.1831e+04	5.1194e+02	3.9995e+01	0.0000e+00	0.0000e+00
5.9718e+04	5.1831e+04	0.0000e+00	-1.9210e+02	0.0000e+00	0.0000e+00
6.0704e+04	5.1831e+04	-9.8871e+01	-1.5956e+02	0.0000e+00	0.0000e+00
6.1690e+04	5.1831e+04	-7.2050e+02	-6.4609e+01	0.0000e+00	0.0000e+00
6.2676e+04	5.1831e+04	3.3048e+02	2.6995e+02	0.0000e+00	0.0000e+00
6.3662e+04	5.1831e+04	0.0000e+00	4.9775e+02	0.0000e+00	0.0000e+00
6.4648e+04	5.1831e+04	-4.3147e+02	5.5978e+02	0.0000e+00	0.0000e+00
6.5634e+04	5.1831e+04	-4.4353e+01	3.7746e+01	1.0000e+00	0.0000e+00
6.6620e+04	5.1831e+04	1.5025e+02	2.0711e+01	0.0000e+00	0.0000e+00
6.7606e+04	5.1831e+04	1.6717e+02	-6.0083e-01	0.0000e+00	0.0000e+00
6.8592e+04	5.1831e+04	-1.1924e+02	8.4921e+01	0.0000e+00	0.0000e+00
6.9577e+04	5.1831e+04	4.4864e+02	1.3134e+02	0.0000e+00	0.0000e+00
7.0563e+04	5.1831e+04	1.4904e+02	-5.8834e-01	0.0000e+00	0.0000e+00
7.1549e+04	5.1831e+04	1.4219e+00	1.2669e+01	0.0000e+00	0.0000e+00
7.2535e+04	5.1831e+04	-1.7296e+02	5.1116e+01	0.0000e+00	0.0000e+00
7.3521e+04	5.1831e+04	-1.7702e+02	2.2731e+02	0.0000e+00	0.0000e+00
7.4507e+04	5.1831e+04	2.3745e+01	3.7463e+02	0.0000e+00	0.0000e+00
7.5493e+04	5.1831e+04	1.2081e+02	2.7993e+02	0.0000e+00	0.0000e+00
7.6479e+04	5.1831e+04	-3.1777e+01	2.4789e+02	0.0000e+00	0.0000e+00
7.7465e+04	5.1831e+04	-2.1284e+02	-1.9967e+01	0.0000e+00	0.0000e+00
7.8451e+04	5.1831e+04	-1.4660e+01	-6.1060e+01	0.0000e+00	0.0000e+00
7.9437e+04	5.1831e+04	-1.1052e+01	-1.1558e+02	0.0000e+00	0.0000e+00
8.0423e+04	5.1831e+04	-7.7550e+00	8.0153e+02	0.0000e+00	0.0000e+00
8.1408e+04	5.1831e+04	2.1456e+01	6.4733e+02	0.0000e+00	0.0000e+00
8.2394e+04	5.1831e+04	-5.8571e+02	1.4338e+02	0.0000e+00	0.0000e+00
8.3380e+04	5.1831e+04	1.6455e+02	4.9089e+02	0.0000e+00	0.0000e+00
8.4366e+04	5.1831e+04	-3.3427e+00	7.4261e+02	0.0000e+00	0.0000e+00
8.5352e+04	5.1831e+04	1.7954e+01	1.0286e+02	0.0000e+00	0.0000e+00
8.6338e+04	5.1831e+04	-8.6916e+01	-3.9102e+02	0.0000e+00	0.0000e+00
8.7324e+04	5.1831e+04	-3.3815e+02	1.1420e+02	0.0000e+00	0.0000e+00
8.8310e+04	5.1831e+04	3.2024e+02	-1.6162e+02	0.0000e+00	0.0000e+00
8.9296e+04	5.1831e+04	2.7632e+02	-6.0549e+02	0.0000e+00	0.0000e+00
9.0282e+04	5.1831e+04	3.8340e+02	-4.0380e+02	0.0000e+00	0.0000e+00
9.1268e+04	5.1831e+04	3.4698e+02	-4.6853e+02	0.0000e+00	0.0000e+00
9.2254e+04	5.1831e+04	-6.6563e+01	-4.8194e+02	0.0000e+00	0.0000e+00
9.3239e+04	5.1831e+04	2.7761e+02	-6.0456e+02	0.0000e+00	0.0000e+00
9.4225e+04	5.1831e+04	-1.0581e+02	-5.9481e+02	0.0000e+00	0.0000e+00
9.5211e+04	5.1831e+04	3.6242e+02	-6.3422e+02	0.0000e+00	0.0000e+00
9.6197e+04	5.1831e+04	-8.7358e+01	-1.6570e+02	1.0000e+00	0.0000e+00
9.7183e+04	5.1831e+04	-2.6946e+01	-1.8032e+02	0.0000e+00	0.0000e+00
9.8169e+04	5.1831e+04	-1.0079e+02	-1.6038e+02	1.0000e+00	0.0000e+00
9.9155e+04	5.1831e+04	-8.7773e+01	-1.3147e+02	1.0000e+00	0.0000e+00
1.0014e+05	5.1831e+04	-6.7305e+02	-7.4933e+02	0.0000e+00	0.0000e+00
1.0113e+05	5.1831e+04	-8.2653e+01	-5.3501e+02	0.0000e+00	0.0000e+00
1.0211e+05	5.1831e+04	-9.6613e+01	-3.0040e+02	0.0000e+00	0.0000e+00
1.0310e+05	5.1831e+04	-1.7688e+02	-1.1407e+02	0.0000e+00	0.0000e+00
1.0408e+05	5.1831e+04	-3.3112e+01	-1.4098e+01	0.0000e+00	0.0000e+00
1.0507e+05	5.1831e+04	-1.3571e+02	-7.3855e+01	0.0000e+00	0.0000e+00
1.0606e+05	5.1831e+04	-2.6405e+02	-2.9912e+02	0.0000e+00	0.0000e+00
1.0704e+05	5.1831e+04	-2.8005e+02	-2.4832e+02	0.0000e+00	0.0000e+00
1.0803e+05	5.1831e+04	-5.0405e+02	-3.3974e+01	0.0000e+00	0.0000e+00
1.0901e+05	5.1831e+04	5.2221e+02	-5.3360e+00	0.0000e+00	0.0000e+00
1.1000e+05	5.1831e+04	3.5453e+02	1.3293e+02	0.0000e+00	0.0000e+00
1.1099e+05	5.1831e+04	2.3322e+02	7.9917e+01	0.0000e+00	0.0000e+00
1.1197e+05	5.1831e+04	2.7924e+02	-5.8563e+01	0.0000e+00	0.0000e+00
1.1296e+05	5.1831e+04	1.3485e+02	-7.7469e+01	0.0000e+00	0.0000e+00
1.1394e+05	5.1831e+04	-2.2162e+02	-8.6372e+01	0.0000e+00	0.0000e+00
1.1493e+05	5.1831e+04	-4.4740e+02	-5.7593e+01	0.0000e+00	0.0000e+00
1.1592e+05	5.1831e+04	-1.2472e+02	-4.0202e+01	0.0000e+00	0.0000e+00
1.1690e+05	5.1831e+04	0.0000e+00	-6.2085e+01	0.0000e+00	0.0000e+00
1.1789e+05	5.1831e+04	-5.4527e+01	-1.6257e+02	0.0000e+00	0.0000e+00
1.1887e+05	5.1831e+04	-2.1770e+01	-1.4204e+02	0.0000e+00	0.0000e+00
1.1986e+05	5.1831e+04	-3.7227e+02	6.0025e+01	0.0000e+00	0.0000e+00
1.2085e+05	5.1831e+04	-1.2478e+01	-7.3757e+00	0.0000e+00	0.0000e+00
1.2183e+05	5.1831e+04	1.9001e+01	3.9563e-01	0.0000e+00	0.0000e+00
1.2282e+05	5.1831e+04	3.8031e+01	5.6148e+00	0.0000e+00	0.0000e+00
